bike_usage,hour,region,subzone
381,2023-08-14 05:00:00,lower_west_manhattan,NW
1012,2023-08-14 06:00:00,lower_west_manhattan,NW
1668,2023-08-14 07:00:00,lower_west_manhattan,NW
2809,2023-08-14 08:00:00,lower_west_manhattan,NW
2238,2023-08-14 09:00:00,lower_west_manhattan,NW
1527,2023-08-14 10:00:00,lower_west_manhattan,NW
1518,2023-08-14 11:00:00,lower_west_manhattan,NW
1811,2023-08-14 12:00:00,lower_west_manhattan,NW
1987,2023-08-14 13:00:00,lower_west_manhattan,NW
2136,2023-08-14 14:00:00,lower_west_manhattan,NW
2313,2023-08-14 15:00:00,lower_west_manhattan,NW
2828,2023-08-14 16:00:00,lower_west_manhattan,NW
4381,2023-08-14 17:00:00,lower_west_manhattan,NW
4556,2023-08-14 18:00:00,lower_west_manhattan,NW
3390,2023-08-14 19:00:00,lower_west_manhattan,NW
2212,2023-08-14 20:00:00,lower_west_manhattan,NW
1378,2023-08-14 21:00:00,lower_west_manhattan,NW
1027,2023-08-14 22:00:00,lower_west_manhattan,NW
694,2023-08-14 23:00:00,lower_west_manhattan,NW
332,2023-08-15 00:00:00,lower_west_manhattan,NW
76,2023-08-15 01:00:00,lower_west_manhattan,NW
61,2023-08-15 02:00:00,lower_west_manhattan,NW
40,2023-08-15 03:00:00,lower_west_manhattan,NW
66,2023-08-15 04:00:00,lower_west_manhattan,NW
264,2023-08-15 05:00:00,lower_west_manhattan,NW
845,2023-08-15 06:00:00,lower_west_manhattan,NW
1794,2023-08-15 07:00:00,lower_west_manhattan,NW
2969,2023-08-15 08:00:00,lower_west_manhattan,NW
2606,2023-08-15 09:00:00,lower_west_manhattan,NW
1705,2023-08-15 10:00:00,lower_west_manhattan,NW
1678,2023-08-15 11:00:00,lower_west_manhattan,NW
1882,2023-08-15 12:00:00,lower_west_manhattan,NW
1973,2023-08-15 13:00:00,lower_west_manhattan,NW
2125,2023-08-15 14:00:00,lower_west_manhattan,NW
2380,2023-08-15 15:00:00,lower_west_manhattan,NW
3030,2023-08-15 16:00:00,lower_west_manhattan,NW
5067,2023-08-15 17:00:00,lower_west_manhattan,NW
4931,2023-08-15 18:00:00,lower_west_manhattan,NW
3447,2023-08-15 19:00:00,lower_west_manhattan,NW
2445,2023-08-15 20:00:00,lower_west_manhattan,NW
1839,2023-08-15 21:00:00,lower_west_manhattan,NW
1356,2023-08-15 22:00:00,lower_west_manhattan,NW
797,2023-08-15 23:00:00,lower_west_manhattan,NW
499,2023-08-16 00:00:00,lower_west_manhattan,NW
236,2023-08-16 01:00:00,lower_west_manhattan,NW
166,2023-08-16 02:00:00,lower_west_manhattan,NW
52,2023-08-16 03:00:00,lower_west_manhattan,NW
32,2023-08-16 04:00:00,lower_west_manhattan,NW
146,2023-08-16 05:00:00,lower_west_manhattan,NW
862,2023-08-16 06:00:00,lower_west_manhattan,NW
1783,2023-08-16 07:00:00,lower_west_manhattan,NW
3140,2023-08-16 08:00:00,lower_west_manhattan,NW
2726,2023-08-16 09:00:00,lower_west_manhattan,NW
1743,2023-08-16 10:00:00,lower_west_manhattan,NW
1793,2023-08-16 11:00:00,lower_west_manhattan,NW
2053,2023-08-16 12:00:00,lower_west_manhattan,NW
2109,2023-08-16 13:00:00,lower_west_manhattan,NW
2288,2023-08-16 14:00:00,lower_west_manhattan,NW
2533,2023-08-16 15:00:00,lower_west_manhattan,NW
3232,2023-08-16 16:00:00,lower_west_manhattan,NW
5152,2023-08-16 17:00:00,lower_west_manhattan,NW
5166,2023-08-16 18:00:00,lower_west_manhattan,NW
3899,2023-08-16 19:00:00,lower_west_manhattan,NW
2633,2023-08-16 20:00:00,lower_west_manhattan,NW
1836,2023-08-16 21:00:00,lower_west_manhattan,NW
1551,2023-08-16 22:00:00,lower_west_manhattan,NW
986,2023-08-16 23:00:00,lower_west_manhattan,NW
512,2023-08-17 00:00:00,lower_west_manhattan,NW
321,2023-08-17 01:00:00,lower_west_manhattan,NW
166,2023-08-17 02:00:00,lower_west_manhattan,NW
102,2023-08-17 03:00:00,lower_west_manhattan,NW
103,2023-08-17 04:00:00,lower_west_manhattan,NW
394,2023-08-17 05:00:00,lower_west_manhattan,NW
1032,2023-08-17 06:00:00,lower_west_manhattan,NW
1666,2023-08-17 07:00:00,lower_west_manhattan,NW
2899,2023-08-17 08:00:00,lower_west_manhattan,NW
2503,2023-08-17 09:00:00,lower_west_manhattan,NW
1742,2023-08-17 10:00:00,lower_west_manhattan,NW
1901,2023-08-17 11:00:00,lower_west_manhattan,NW
2104,2023-08-17 12:00:00,lower_west_manhattan,NW
2105,2023-08-17 13:00:00,lower_west_manhattan,NW
2218,2023-08-17 14:00:00,lower_west_manhattan,NW
2502,2023-08-17 15:00:00,lower_west_manhattan,NW
3102,2023-08-17 16:00:00,lower_west_manhattan,NW
4573,2023-08-17 17:00:00,lower_west_manhattan,NW
4552,2023-08-17 18:00:00,lower_west_manhattan,NW
3432,2023-08-17 19:00:00,lower_west_manhattan,NW
2348,2023-08-17 20:00:00,lower_west_manhattan,NW
1823,2023-08-17 21:00:00,lower_west_manhattan,NW
1457,2023-08-17 22:00:00,lower_west_manhattan,NW
952,2023-08-17 23:00:00,lower_west_manhattan,NW
586,2023-08-18 00:00:00,lower_west_manhattan,NW
362,2023-08-18 01:00:00,lower_west_manhattan,NW
217,2023-08-18 02:00:00,lower_west_manhattan,NW
134,2023-08-18 03:00:00,lower_west_manhattan,NW
75,2023-08-18 04:00:00,lower_west_manhattan,NW
177,2023-08-18 05:00:00,lower_west_manhattan,NW
499,2023-08-18 06:00:00,lower_west_manhattan,NW
884,2023-08-18 07:00:00,lower_west_manhattan,NW
1818,2023-08-18 08:00:00,lower_west_manhattan,NW
1948,2023-08-18 09:00:00,lower_west_manhattan,NW
1726,2023-08-18 10:00:00,lower_west_manhattan,NW
1917,2023-08-18 11:00:00,lower_west_manhattan,NW
2171,2023-08-18 12:00:00,lower_west_manhattan,NW
2371,2023-08-18 13:00:00,lower_west_manhattan,NW
2651,2023-08-18 14:00:00,lower_west_manhattan,NW
2949,2023-08-18 15:00:00,lower_west_manhattan,NW
3343,2023-08-18 16:00:00,lower_west_manhattan,NW
4032,2023-08-18 17:00:00,lower_west_manhattan,NW
3682,2023-08-18 18:00:00,lower_west_manhattan,NW
3044,2023-08-18 19:00:00,lower_west_manhattan,NW
2041,2023-08-18 20:00:00,lower_west_manhattan,NW
1592,2023-08-18 21:00:00,lower_west_manhattan,NW
1461,2023-08-18 22:00:00,lower_west_manhattan,NW
1283,2023-08-18 23:00:00,lower_west_manhattan,NW
1047,2023-08-19 00:00:00,lower_west_manhattan,NW
764,2023-08-19 01:00:00,lower_west_manhattan,NW
560,2023-08-19 02:00:00,lower_west_manhattan,NW
309,2023-08-19 03:00:00,lower_west_manhattan,NW
205,2023-08-19 04:00:00,lower_west_manhattan,NW
147,2023-08-19 05:00:00,lower_west_manhattan,NW
356,2023-08-19 06:00:00,lower_west_manhattan,NW
697,2023-08-19 07:00:00,lower_west_manhattan,NW
1231,2023-08-19 08:00:00,lower_west_manhattan,NW
2060,2023-08-19 09:00:00,lower_west_manhattan,NW
2995,2023-08-19 10:00:00,lower_west_manhattan,NW
3655,2023-08-19 11:00:00,lower_west_manhattan,NW
3699,2023-08-19 12:00:00,lower_west_manhattan,NW
3138,2023-08-19 13:00:00,lower_west_manhattan,NW
3255,2023-08-19 14:00:00,lower_west_manhattan,NW
3256,2023-08-19 15:00:00,lower_west_manhattan,NW
3080,2023-08-19 16:00:00,lower_west_manhattan,NW
3084,2023-08-19 17:00:00,lower_west_manhattan,NW
2928,2023-08-19 18:00:00,lower_west_manhattan,NW
2659,2023-08-19 19:00:00,lower_west_manhattan,NW
2057,2023-08-19 20:00:00,lower_west_manhattan,NW
1558,2023-08-19 21:00:00,lower_west_manhattan,NW
1367,2023-08-19 22:00:00,lower_west_manhattan,NW
1191,2023-08-19 23:00:00,lower_west_manhattan,NW
995,2023-08-20 00:00:00,lower_west_manhattan,NW
882,2023-08-20 01:00:00,lower_west_manhattan,NW
561,2023-08-20 02:00:00,lower_west_manhattan,NW
328,2023-08-20 03:00:00,lower_west_manhattan,NW
219,2023-08-20 04:00:00,lower_west_manhattan,NW
124,2023-08-20 05:00:00,lower_west_manhattan,NW
227,2023-08-20 06:00:00,lower_west_manhattan,NW
434,2023-08-20 07:00:00,lower_west_manhattan,NW
797,2023-08-20 08:00:00,lower_west_manhattan,NW
1245,2023-08-20 09:00:00,lower_west_manhattan,NW
1778,2023-08-20 10:00:00,lower_west_manhattan,NW
2352,2023-08-20 11:00:00,lower_west_manhattan,NW
2613,2023-08-20 12:00:00,lower_west_manhattan,NW
2811,2023-08-20 13:00:00,lower_west_manhattan,NW
2930,2023-08-20 14:00:00,lower_west_manhattan,NW
2931,2023-08-20 15:00:00,lower_west_manhattan,NW
2943,2023-08-20 16:00:00,lower_west_manhattan,NW
2945,2023-08-20 17:00:00,lower_west_manhattan,NW
2665,2023-08-20 18:00:00,lower_west_manhattan,NW
2257,2023-08-20 19:00:00,lower_west_manhattan,NW
1663,2023-08-20 20:00:00,lower_west_manhattan,NW
1331,2023-08-20 21:00:00,lower_west_manhattan,NW
1052,2023-08-20 22:00:00,lower_west_manhattan,NW
633,2023-08-20 23:00:00,lower_west_manhattan,NW
398,2023-08-21 00:00:00,lower_west_manhattan,NW
214,2023-08-21 01:00:00,lower_west_manhattan,NW
141,2023-08-21 02:00:00,lower_west_manhattan,NW
77,2023-08-21 03:00:00,lower_west_manhattan,NW
96,2023-08-21 04:00:00,lower_west_manhattan,NW
330,2023-08-21 05:00:00,lower_west_manhattan,NW
940,2023-08-21 06:00:00,lower_west_manhattan,NW
1674,2023-08-21 07:00:00,lower_west_manhattan,NW
2672,2023-08-21 08:00:00,lower_west_manhattan,NW
2113,2023-08-21 09:00:00,lower_west_manhattan,NW
1511,2023-08-21 10:00:00,lower_west_manhattan,NW
1553,2023-08-21 11:00:00,lower_west_manhattan,NW
1876,2023-08-21 12:00:00,lower_west_manhattan,NW
1975,2023-08-21 13:00:00,lower_west_manhattan,NW
1978,2023-08-21 14:00:00,lower_west_manhattan,NW
2086,2023-08-21 15:00:00,lower_west_manhattan,NW
2798,2023-08-21 16:00:00,lower_west_manhattan,NW
4177,2023-08-21 17:00:00,lower_west_manhattan,NW
4353,2023-08-21 18:00:00,lower_west_manhattan,NW
3250,2023-08-21 19:00:00,lower_west_manhattan,NW
2196,2023-08-21 20:00:00,lower_west_manhattan,NW
1573,2023-08-21 21:00:00,lower_west_manhattan,NW
1109,2023-08-21 22:00:00,lower_west_manhattan,NW
673,2023-08-21 23:00:00,lower_west_manhattan,NW
352,2023-08-22 00:00:00,lower_west_manhattan,NW
225,2023-08-22 01:00:00,lower_west_manhattan,NW
128,2023-08-22 02:00:00,lower_west_manhattan,NW
61,2023-08-22 03:00:00,lower_west_manhattan,NW
113,2023-08-22 04:00:00,lower_west_manhattan,NW
375,2023-08-22 05:00:00,lower_west_manhattan,NW
1079,2023-08-22 06:00:00,lower_west_manhattan,NW
1938,2023-08-22 07:00:00,lower_west_manhattan,NW
3288,2023-08-22 08:00:00,lower_west_manhattan,NW
2736,2023-08-22 09:00:00,lower_west_manhattan,NW
1739,2023-08-22 10:00:00,lower_west_manhattan,NW
1815,2023-08-22 11:00:00,lower_west_manhattan,NW
2019,2023-08-22 12:00:00,lower_west_manhattan,NW
2135,2023-08-22 13:00:00,lower_west_manhattan,NW
2175,2023-08-22 14:00:00,lower_west_manhattan,NW
2444,2023-08-22 15:00:00,lower_west_manhattan,NW
3241,2023-08-22 16:00:00,lower_west_manhattan,NW
5051,2023-08-22 17:00:00,lower_west_manhattan,NW
5058,2023-08-22 18:00:00,lower_west_manhattan,NW
3555,2023-08-22 19:00:00,lower_west_manhattan,NW
2477,2023-08-22 20:00:00,lower_west_manhattan,NW
1833,2023-08-22 21:00:00,lower_west_manhattan,NW
1426,2023-08-22 22:00:00,lower_west_manhattan,NW
833,2023-08-22 23:00:00,lower_west_manhattan,NW
438,2023-08-23 00:00:00,lower_west_manhattan,NW
243,2023-08-23 01:00:00,lower_west_manhattan,NW
135,2023-08-23 02:00:00,lower_west_manhattan,NW
77,2023-08-23 03:00:00,lower_west_manhattan,NW
95,2023-08-23 04:00:00,lower_west_manhattan,NW
371,2023-08-23 05:00:00,lower_west_manhattan,NW
1102,2023-08-23 06:00:00,lower_west_manhattan,NW
1934,2023-08-23 07:00:00,lower_west_manhattan,NW
3163,2023-08-23 08:00:00,lower_west_manhattan,NW
2622,2023-08-23 09:00:00,lower_west_manhattan,NW
1795,2023-08-23 10:00:00,lower_west_manhattan,NW
1840,2023-08-23 11:00:00,lower_west_manhattan,NW
2223,2023-08-23 12:00:00,lower_west_manhattan,NW
2268,2023-08-23 13:00:00,lower_west_manhattan,NW
2199,2023-08-23 14:00:00,lower_west_manhattan,NW
2538,2023-08-23 15:00:00,lower_west_manhattan,NW
3343,2023-08-23 16:00:00,lower_west_manhattan,NW
4976,2023-08-23 17:00:00,lower_west_manhattan,NW
4924,2023-08-23 18:00:00,lower_west_manhattan,NW
3644,2023-08-23 19:00:00,lower_west_manhattan,NW
2283,2023-08-23 20:00:00,lower_west_manhattan,NW
1948,2023-08-23 21:00:00,lower_west_manhattan,NW
1451,2023-08-23 22:00:00,lower_west_manhattan,NW
987,2023-08-23 23:00:00,lower_west_manhattan,NW
538,2023-08-24 00:00:00,lower_west_manhattan,NW
299,2023-08-24 01:00:00,lower_west_manhattan,NW
150,2023-08-24 02:00:00,lower_west_manhattan,NW
122,2023-08-24 03:00:00,lower_west_manhattan,NW
98,2023-08-24 04:00:00,lower_west_manhattan,NW
373,2023-08-24 05:00:00,lower_west_manhattan,NW
979,2023-08-24 06:00:00,lower_west_manhattan,NW
1763,2023-08-24 07:00:00,lower_west_manhattan,NW
2936,2023-08-24 08:00:00,lower_west_manhattan,NW
2548,2023-08-24 09:00:00,lower_west_manhattan,NW
1671,2023-08-24 10:00:00,lower_west_manhattan,NW
1771,2023-08-24 11:00:00,lower_west_manhattan,NW
1988,2023-08-24 12:00:00,lower_west_manhattan,NW
1892,2023-08-24 13:00:00,lower_west_manhattan,NW
2019,2023-08-24 14:00:00,lower_west_manhattan,NW
1064,2023-08-24 15:00:00,lower_west_manhattan,NW
943,2023-08-24 16:00:00,lower_west_manhattan,NW
2639,2023-08-24 17:00:00,lower_west_manhattan,NW
3154,2023-08-24 18:00:00,lower_west_manhattan,NW
2115,2023-08-24 19:00:00,lower_west_manhattan,NW
1640,2023-08-24 20:00:00,lower_west_manhattan,NW
1409,2023-08-24 21:00:00,lower_west_manhattan,NW
1212,2023-08-24 22:00:00,lower_west_manhattan,NW
816,2023-08-24 23:00:00,lower_west_manhattan,NW
528,2023-08-25 00:00:00,lower_west_manhattan,NW
280,2023-08-25 01:00:00,lower_west_manhattan,NW
162,2023-08-25 02:00:00,lower_west_manhattan,NW
126,2023-08-25 03:00:00,lower_west_manhattan,NW
100,2023-08-25 04:00:00,lower_west_manhattan,NW
270,2023-08-25 05:00:00,lower_west_manhattan,NW
276,2023-08-25 06:00:00,lower_west_manhattan,NW
242,2023-08-25 07:00:00,lower_west_manhattan,NW
856,2023-08-25 08:00:00,lower_west_manhattan,NW
1444,2023-08-25 09:00:00,lower_west_manhattan,NW
1181,2023-08-25 10:00:00,lower_west_manhattan,NW
1184,2023-08-25 11:00:00,lower_west_manhattan,NW
1396,2023-08-25 12:00:00,lower_west_manhattan,NW
1967,2023-08-25 13:00:00,lower_west_manhattan,NW
2086,2023-08-25 14:00:00,lower_west_manhattan,NW
2254,2023-08-25 15:00:00,lower_west_manhattan,NW
2517,2023-08-25 16:00:00,lower_west_manhattan,NW
3394,2023-08-25 17:00:00,lower_west_manhattan,NW
3317,2023-08-25 18:00:00,lower_west_manhattan,NW
2889,2023-08-25 19:00:00,lower_west_manhattan,NW
1989,2023-08-25 20:00:00,lower_west_manhattan,NW
1464,2023-08-25 21:00:00,lower_west_manhattan,NW
1402,2023-08-25 22:00:00,lower_west_manhattan,NW
1197,2023-08-25 23:00:00,lower_west_manhattan,NW
1022,2023-08-26 00:00:00,lower_west_manhattan,NW
662,2023-08-26 01:00:00,lower_west_manhattan,NW
484,2023-08-26 02:00:00,lower_west_manhattan,NW
289,2023-08-26 03:00:00,lower_west_manhattan,NW
174,2023-08-26 04:00:00,lower_west_manhattan,NW
158,2023-08-26 05:00:00,lower_west_manhattan,NW
255,2023-08-26 06:00:00,lower_west_manhattan,NW
227,2023-08-26 07:00:00,lower_west_manhattan,NW
585,2023-08-26 08:00:00,lower_west_manhattan,NW
1273,2023-08-26 09:00:00,lower_west_manhattan,NW
2000,2023-08-26 10:00:00,lower_west_manhattan,NW
2630,2023-08-26 11:00:00,lower_west_manhattan,NW
2867,2023-08-26 12:00:00,lower_west_manhattan,NW
2971,2023-08-26 13:00:00,lower_west_manhattan,NW
2892,2023-08-26 14:00:00,lower_west_manhattan,NW
3013,2023-08-26 15:00:00,lower_west_manhattan,NW
2986,2023-08-26 16:00:00,lower_west_manhattan,NW
2956,2023-08-26 17:00:00,lower_west_manhattan,NW
2752,2023-08-26 18:00:00,lower_west_manhattan,NW
2424,2023-08-26 19:00:00,lower_west_manhattan,NW
1912,2023-08-26 20:00:00,lower_west_manhattan,NW
1471,2023-08-26 21:00:00,lower_west_manhattan,NW
1299,2023-08-26 22:00:00,lower_west_manhattan,NW
1255,2023-08-26 23:00:00,lower_west_manhattan,NW
893,2023-08-27 00:00:00,lower_west_manhattan,NW
738,2023-08-27 01:00:00,lower_west_manhattan,NW
541,2023-08-27 02:00:00,lower_west_manhattan,NW
347,2023-08-27 03:00:00,lower_west_manhattan,NW
240,2023-08-27 04:00:00,lower_west_manhattan,NW
107,2023-08-27 05:00:00,lower_west_manhattan,NW
230,2023-08-27 06:00:00,lower_west_manhattan,NW
452,2023-08-27 07:00:00,lower_west_manhattan,NW
771,2023-08-27 08:00:00,lower_west_manhattan,NW
1329,2023-08-27 09:00:00,lower_west_manhattan,NW
1848,2023-08-27 10:00:00,lower_west_manhattan,NW
2324,2023-08-27 11:00:00,lower_west_manhattan,NW
2702,2023-08-27 12:00:00,lower_west_manhattan,NW
2947,2023-08-27 13:00:00,lower_west_manhattan,NW
2894,2023-08-27 14:00:00,lower_west_manhattan,NW
3039,2023-08-27 15:00:00,lower_west_manhattan,NW
3139,2023-08-27 16:00:00,lower_west_manhattan,NW
3014,2023-08-27 17:00:00,lower_west_manhattan,NW
2947,2023-08-27 18:00:00,lower_west_manhattan,NW
2440,2023-08-27 19:00:00,lower_west_manhattan,NW
1881,2023-08-27 20:00:00,lower_west_manhattan,NW
1440,2023-08-27 21:00:00,lower_west_manhattan,NW
1080,2023-08-27 22:00:00,lower_west_manhattan,NW
809,2023-08-27 23:00:00,lower_west_manhattan,NW
433,2023-08-28 00:00:00,lower_west_manhattan,NW
238,2023-08-28 01:00:00,lower_west_manhattan,NW
172,2023-08-28 02:00:00,lower_west_manhattan,NW
90,2023-08-28 03:00:00,lower_west_manhattan,NW
74,2023-08-28 04:00:00,lower_west_manhattan,NW
338,2023-08-28 05:00:00,lower_west_manhattan,NW
917,2023-08-28 06:00:00,lower_west_manhattan,NW
1601,2023-08-28 07:00:00,lower_west_manhattan,NW
2612,2023-08-28 08:00:00,lower_west_manhattan,NW
2048,2023-08-28 09:00:00,lower_west_manhattan,NW
1602,2023-08-28 10:00:00,lower_west_manhattan,NW
1617,2023-08-28 11:00:00,lower_west_manhattan,NW
1906,2023-08-28 12:00:00,lower_west_manhattan,NW
1977,2023-08-28 13:00:00,lower_west_manhattan,NW
2172,2023-08-28 14:00:00,lower_west_manhattan,NW
2285,2023-08-28 15:00:00,lower_west_manhattan,NW
2813,2023-08-28 16:00:00,lower_west_manhattan,NW
4315,2023-08-28 17:00:00,lower_west_manhattan,NW
4086,2023-08-28 18:00:00,lower_west_manhattan,NW
2980,2023-08-28 19:00:00,lower_west_manhattan,NW
2050,2023-08-28 20:00:00,lower_west_manhattan,NW
1488,2023-08-28 21:00:00,lower_west_manhattan,NW
1045,2023-08-28 22:00:00,lower_west_manhattan,NW
672,2023-08-28 23:00:00,lower_west_manhattan,NW
381,2023-08-29 00:00:00,lower_west_manhattan,NW
221,2023-08-29 01:00:00,lower_west_manhattan,NW
127,2023-08-29 02:00:00,lower_west_manhattan,NW
70,2023-08-29 03:00:00,lower_west_manhattan,NW
91,2023-08-29 04:00:00,lower_west_manhattan,NW
385,2023-08-29 05:00:00,lower_west_manhattan,NW
1177,2023-08-29 06:00:00,lower_west_manhattan,NW
1967,2023-08-29 07:00:00,lower_west_manhattan,NW
3429,2023-08-29 08:00:00,lower_west_manhattan,NW
2831,2023-08-29 09:00:00,lower_west_manhattan,NW
1870,2023-08-29 10:00:00,lower_west_manhattan,NW
1820,2023-08-29 11:00:00,lower_west_manhattan,NW
1941,2023-08-29 12:00:00,lower_west_manhattan,NW
2181,2023-08-29 13:00:00,lower_west_manhattan,NW
2156,2023-08-29 14:00:00,lower_west_manhattan,NW
2462,2023-08-29 15:00:00,lower_west_manhattan,NW
3106,2023-08-29 16:00:00,lower_west_manhattan,NW
4959,2023-08-29 17:00:00,lower_west_manhattan,NW
4710,2023-08-29 18:00:00,lower_west_manhattan,NW
3391,2023-08-29 19:00:00,lower_west_manhattan,NW
2324,2023-08-29 20:00:00,lower_west_manhattan,NW
1700,2023-08-29 21:00:00,lower_west_manhattan,NW
1247,2023-08-29 22:00:00,lower_west_manhattan,NW
890,2023-08-29 23:00:00,lower_west_manhattan,NW
476,2023-08-30 00:00:00,lower_west_manhattan,NW
261,2023-08-30 01:00:00,lower_west_manhattan,NW
146,2023-08-30 02:00:00,lower_west_manhattan,NW
75,2023-08-30 03:00:00,lower_west_manhattan,NW
80,2023-08-30 04:00:00,lower_west_manhattan,NW
365,2023-08-30 05:00:00,lower_west_manhattan,NW
1088,2023-08-30 06:00:00,lower_west_manhattan,NW
1921,2023-08-30 07:00:00,lower_west_manhattan,NW
2900,2023-08-30 08:00:00,lower_west_manhattan,NW
783,2023-08-30 09:00:00,lower_west_manhattan,NW
1265,2023-08-30 10:00:00,lower_west_manhattan,NW
1763,2023-08-30 11:00:00,lower_west_manhattan,NW
2095,2023-08-30 12:00:00,lower_west_manhattan,NW
2248,2023-08-30 13:00:00,lower_west_manhattan,NW
2437,2023-08-30 14:00:00,lower_west_manhattan,NW
2680,2023-08-30 15:00:00,lower_west_manhattan,NW
3180,2023-08-30 16:00:00,lower_west_manhattan,NW
4835,2023-08-30 17:00:00,lower_west_manhattan,NW
4777,2023-08-30 18:00:00,lower_west_manhattan,NW
3571,2023-08-30 19:00:00,lower_west_manhattan,NW
2314,2023-08-30 20:00:00,lower_west_manhattan,NW
1792,2023-08-30 21:00:00,lower_west_manhattan,NW
1503,2023-08-30 22:00:00,lower_west_manhattan,NW
1029,2023-08-30 23:00:00,lower_west_manhattan,NW
617,2023-08-31 00:00:00,lower_west_manhattan,NW
249,2023-08-31 01:00:00,lower_west_manhattan,NW
156,2023-08-31 02:00:00,lower_west_manhattan,NW
98,2023-08-31 03:00:00,lower_west_manhattan,NW
84,2023-08-31 04:00:00,lower_west_manhattan,NW
343,2023-08-31 05:00:00,lower_west_manhattan,NW
1037,2023-08-31 06:00:00,lower_west_manhattan,NW
1730,2023-08-31 07:00:00,lower_west_manhattan,NW
2842,2023-08-31 08:00:00,lower_west_manhattan,NW
2395,2023-08-31 09:00:00,lower_west_manhattan,NW
1921,2023-08-31 10:00:00,lower_west_manhattan,NW
1976,2023-08-31 11:00:00,lower_west_manhattan,NW
2115,2023-08-31 12:00:00,lower_west_manhattan,NW
2349,2023-08-31 13:00:00,lower_west_manhattan,NW
2277,2023-08-31 14:00:00,lower_west_manhattan,NW
2686,2023-08-31 15:00:00,lower_west_manhattan,NW
3260,2023-08-31 16:00:00,lower_west_manhattan,NW
4684,2023-08-31 17:00:00,lower_west_manhattan,NW
4418,2023-08-31 18:00:00,lower_west_manhattan,NW
3391,2023-08-31 19:00:00,lower_west_manhattan,NW
2242,2023-08-31 20:00:00,lower_west_manhattan,NW
1713,2023-08-31 21:00:00,lower_west_manhattan,NW
1345,2023-08-31 22:00:00,lower_west_manhattan,NW
983,2023-08-31 23:00:00,lower_west_manhattan,NW
671,2023-09-01 00:00:00,lower_west_manhattan,NW
356,2023-09-01 01:00:00,lower_west_manhattan,NW
214,2023-09-01 02:00:00,lower_west_manhattan,NW
142,2023-09-01 03:00:00,lower_west_manhattan,NW
106,2023-09-01 04:00:00,lower_west_manhattan,NW
273,2023-09-01 05:00:00,lower_west_manhattan,NW
744,2023-09-01 06:00:00,lower_west_manhattan,NW
1211,2023-09-01 07:00:00,lower_west_manhattan,NW
1865,2023-09-01 08:00:00,lower_west_manhattan,NW
1953,2023-09-01 09:00:00,lower_west_manhattan,NW
1767,2023-09-01 10:00:00,lower_west_manhattan,NW
1927,2023-09-01 11:00:00,lower_west_manhattan,NW
