dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour,bike_usage,region,subzone,hour_of_datetime,day_of_week,month,hour_sin,hour_cos
1686992400,2023-06-17 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.5,10000.0,14.15,16.45,15.54,17.76,1004,,,86,3.58,307,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-17 09:00:00,2023-06-17 09:00:00,563.0,lower_west_manhattan,SW,9,5,6,0.7071067811865476,-0.7071067811865475
1686996000,2023-06-17 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.98,10000.0,14.26,16.93,16.03,17.76,1005,,,84,2.24,326,4.02,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-17 10:00:00,2023-06-17 10:00:00,763.0,lower_west_manhattan,SW,10,5,6,0.49999999999999994,-0.8660254037844387
1686999600,2023-06-17 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.12,10000.0,14.4,17.08,16.09,18.31,1005,,,84,3.13,329,4.47,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-17 11:00:00,2023-06-17 11:00:00,955.0,lower_west_manhattan,SW,11,5,6,0.258819045102521,-0.9659258262890682
1687003200,2023-06-17 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.94,10000.0,14.05,17.83,17.69,19.01,1005,,,78,4.47,310,5.81,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-17 12:00:00,2023-06-17 12:00:00,1085.0,lower_west_manhattan,SW,12,5,6,1.2246467991473532e-16,-1.0
1687006800,2023-06-17 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.09,10000.0,14.14,18.96,18.19,20.53,1005,,,73,5.36,300,8.49,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-17 13:00:00,2023-06-17 13:00:00,1197.0,lower_west_manhattan,SW,13,5,6,-0.2588190451025208,-0.9659258262890683
1687010400,2023-06-17 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.76,10000.0,14.42,20.64,19.41,22.34,1005,,,67,5.36,333,7.15,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-17 14:00:00,2023-06-17 14:00:00,1176.0,lower_west_manhattan,SW,14,5,6,-0.4999999999999997,-0.8660254037844388
1687014000,2023-06-17 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.39,10000.0,14.51,22.28,20.53,23.45,1005,,,61,7.6,304,9.83,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-17 15:00:00,2023-06-17 15:00:00,1222.0,lower_west_manhattan,SW,15,5,6,-0.7071067811865471,-0.7071067811865479
1687017600,2023-06-17 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.51,10000.0,13.39,23.3,22.19,23.97,1005,,,53,3.09,0,,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-17 16:00:00,2023-06-17 16:00:00,1094.0,lower_west_manhattan,SW,16,5,6,-0.8660254037844384,-0.5000000000000004
1687021200,2023-06-17 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.32,10000.0,11.97,24.01,23.25,25.12,1004,,,46,3.13,264,4.92,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-17 17:00:00,2023-06-17 17:00:00,1142.0,lower_west_manhattan,SW,17,5,6,-0.9659258262890683,-0.25881904510252063
1687024800,2023-06-17 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.67,10000.0,10.3,25.28,24.36,26.23,1004,,,38,3.13,315,6.26,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-17 18:00:00,2023-06-17 18:00:00,1036.0,lower_west_manhattan,SW,18,5,6,-1.0,-1.8369701987210297e-16
1687028400,2023-06-17 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.58,10000.0,9.83,25.16,24.98,26.79,1004,,,37,3.13,315,6.71,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-17 19:00:00,2023-06-17 19:00:00,771.0,lower_west_manhattan,SW,19,5,6,-0.9659258262890684,0.2588190451025203
1687032000,2023-06-17 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.3,10000.0,10.74,24.93,24.19,25.97,1004,,,40,3.6,310,10.29,0.0,0.0,0.0,0.0,20,211,Thunderstorm,thunderstorm,11d,2023-06-17 20:00:00,2023-06-17 20:00:00,649.0,lower_west_manhattan,SW,20,5,6,-0.8660254037844386,0.5000000000000001
1687035600,2023-06-17 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.82,10000.0,9.55,24.35,23.88,25.54,1004,,,38,3.6,250,7.2,1.02,0.0,0.0,0.0,0,501,Rain,moderate rain,10d,2023-06-17 21:00:00,2023-06-17 21:00:00,458.0,lower_west_manhattan,SW,21,5,6,-0.7071067811865477,0.7071067811865474
1687039200,2023-06-17 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.37,10000.0,9.91,23.91,23.3,25.12,1005,,,40,5.81,318,7.6,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-17 22:00:00,2023-06-17 22:00:00,464.0,lower_west_manhattan,SW,22,5,6,-0.5000000000000004,0.8660254037844384
1687042800,2023-06-17 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.39,10000.0,9.89,21.86,21.66,22.76,1006,,,45,2.57,0,,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-17 23:00:00,2023-06-17 23:00:00,334.0,lower_west_manhattan,SW,23,5,6,-0.25881904510252157,0.9659258262890681
1687046400,2023-06-18 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.71,10000.0,11.63,20.3,19.97,21.65,1007,,,56,4.47,28,6.71,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-18 00:00:00,2023-06-18 00:00:00,271.0,lower_west_manhattan,SW,0,6,6,0.0,1.0
1687050000,2023-06-18 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.97,10000.0,12.23,19.62,19.19,21.09,1007,,,61,3.58,313,6.26,0.0,0.0,0.0,0.0,0,721,Haze,haze,50n,2023-06-18 01:00:00,2023-06-18 01:00:00,184.0,lower_west_manhattan,SW,1,6,6,0.25881904510252074,0.9659258262890683
1687053600,2023-06-18 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.7,10000.0,12.22,19.34,19.19,20.12,1008,,,62,4.02,278,4.02,0.0,0.0,0.0,0.0,0,721,Haze,haze,50n,2023-06-18 02:00:00,2023-06-18 02:00:00,117.0,lower_west_manhattan,SW,2,6,6,0.49999999999999994,0.8660254037844387
1687057200,2023-06-18 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.57,10000.0,11.85,19.18,18.8,20.12,1008,,,61,4.02,302,5.36,0.0,0.0,0.0,0.0,100,721,Haze,haze,50n,2023-06-18 03:00:00,2023-06-18 03:00:00,98.0,lower_west_manhattan,SW,3,6,6,0.7071067811865475,0.7071067811865476
1687060800,2023-06-18 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.33,10000.0,11.87,18.94,18.25,20.54,1008,,,62,3.09,0,,0.0,0.0,0.0,0.0,20,721,Haze,haze,50n,2023-06-18 04:00:00,2023-06-18 04:00:00,81.0,lower_west_manhattan,SW,4,6,6,0.8660254037844386,0.5000000000000001
1687064400,2023-06-18 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.19,10000.0,10.99,18.71,17.86,20.54,1008,,,59,4.47,302,6.26,0.0,0.0,0.0,0.0,75,721,Haze,haze,50n,2023-06-18 05:00:00,2023-06-18 05:00:00,54.0,lower_west_manhattan,SW,5,6,6,0.9659258262890683,0.25881904510252074
1687068000,2023-06-18 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.92,10000.0,10.74,18.41,18.25,19.53,1008,,,59,3.6,260,,0.0,0.0,0.0,0.0,0,721,Haze,haze,50n,2023-06-18 06:00:00,2023-06-18 06:00:00,65.0,lower_west_manhattan,SW,6,6,6,1.0,6.123233995736766e-17
1687071600,2023-06-18 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.49,10000.0,10.34,17.94,17.69,19.42,1008,,,59,4.47,296,7.15,0.0,0.0,0.0,0.0,0,721,Haze,haze,50n,2023-06-18 07:00:00,2023-06-18 07:00:00,140.0,lower_west_manhattan,SW,7,6,6,0.9659258262890683,-0.25881904510252063
1687075200,2023-06-18 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.92,10000.0,10.05,17.33,17.14,18.87,1008,,,60,3.6,260,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-18 08:00:00,2023-06-18 08:00:00,294.0,lower_west_manhattan,SW,8,6,6,0.8660254037844387,-0.4999999999999998
1687078800,2023-06-18 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.64,10000.0,9.54,17.0,16.19,18.45,1009,,,59,4.02,360,7.6,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-18 09:00:00,2023-06-18 09:00:00,484.0,lower_west_manhattan,SW,9,6,6,0.7071067811865476,-0.7071067811865475
1687082400,2023-06-18 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.64,10000.0,9.79,17.03,16.58,18.45,1009,,,60,2.57,270,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-18 10:00:00,2023-06-18 10:00:00,711.0,lower_west_manhattan,SW,10,6,6,0.49999999999999994,-0.8660254037844387
1687086000,2023-06-18 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.95,10000.0,9.83,17.34,17.75,19.43,1010,,,59,4.02,281,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-18 11:00:00,2023-06-18 11:00:00,774.0,lower_west_manhattan,SW,11,6,6,0.258819045102521,-0.9659258262890682
1687089600,2023-06-18 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.16,10000.0,10.97,18.67,18.86,20.12,1010,,,59,5.81,281,8.05,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-18 12:00:00,2023-06-18 12:00:00,845.0,lower_west_manhattan,SW,12,6,6,1.2246467991473532e-16,-1.0
1687093200,2023-06-18 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.42,10000.0,12.4,20.08,19.97,21.58,1010,,,60,5.81,338,8.05,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-18 13:00:00,2023-06-18 13:00:00,1033.0,lower_west_manhattan,SW,13,6,6,-0.2588190451025208,-0.9659258262890683
1687096800,2023-06-18 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.44,10000.0,13.24,22.2,21.08,23.87,1010,,,56,4.02,330,7.15,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-18 14:00:00,2023-06-18 14:00:00,1055.0,lower_west_manhattan,SW,14,6,6,-0.4999999999999997,-0.8660254037844388
1687100400,2023-06-18 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.71,10000.0,13.28,23.49,22.77,24.41,1010,,,52,4.63,300,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-18 15:00:00,2023-06-18 15:00:00,1057.0,lower_west_manhattan,SW,15,6,6,-0.7071067811865471,-0.7071067811865479
1687104000,2023-06-18 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.44,10000.0,13.35,24.25,23.42,25.54,1010,,,50,4.47,320,5.36,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-18 16:00:00,2023-06-18 16:00:00,1067.0,lower_west_manhattan,SW,16,6,6,-0.8660254037844384,-0.5000000000000004
1687107600,2023-06-18 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.12,10000.0,13.35,24.94,24.42,26.09,1011,,,48,3.13,312,5.81,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-18 17:00:00,2023-06-18 17:00:00,1039.0,lower_west_manhattan,SW,17,6,6,-0.9659258262890683,-0.25881904510252063
1687111200,2023-06-18 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,26.01,10000.0,13.5,26.01,24.91,26.79,1011,,,46,2.57,0,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-18 18:00:00,2023-06-18 18:00:00,941.0,lower_west_manhattan,SW,18,6,6,-1.0,-1.8369701987210297e-16
1687114800,2023-06-18 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,26.85,10000.0,13.58,26.95,25.55,27.75,1011,,,44,4.63,250,23.66,0.51,0.0,0.0,0.0,20,500,Rain,light rain,10d,2023-06-18 19:00:00,2023-06-18 19:00:00,782.0,lower_west_manhattan,SW,19,6,6,-0.9659258262890684,0.2588190451025203
1687118400,2023-06-18 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,26.54,10000.0,13.65,26.54,24.97,27.25,1011,,,45,5.36,342,7.15,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-18 20:00:00,2023-06-18 20:00:00,656.0,lower_west_manhattan,SW,20,6,6,-0.8660254037844386,0.5000000000000001
1687122000,2023-06-18 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,26.67,10000.0,13.42,26.82,25.53,27.69,1011,,,44,3.58,328,5.81,0.25,0.76,0.0,0.0,75,500,Rain,light rain,10d,2023-06-18 21:00:00,2023-06-18 21:00:00,437.0,lower_west_manhattan,SW,21,6,6,-0.7071067811865477,0.7071067811865474
1687125600,2023-06-18 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,26.76,10000.0,13.15,26.83,25.53,27.81,1011,,,43,5.36,302,7.6,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-18 22:00:00,2023-06-18 22:00:00,393.0,lower_west_manhattan,SW,22,6,6,-0.5000000000000004,0.8660254037844384
1687129200,2023-06-18 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.53,10000.0,13.4,25.37,23.87,26.2,1012,,,47,4.02,335,6.71,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-18 23:00:00,2023-06-18 23:00:00,273.0,lower_west_manhattan,SW,23,6,6,-0.25881904510252157,0.9659258262890681
1687132800,2023-06-19 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.75,10000.0,13.63,24.59,23.31,25.65,1012,,,50,4.02,302,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 00:00:00,2023-06-19 00:00:00,161.0,lower_west_manhattan,SW,0,0,6,0.0,1.0
1687136400,2023-06-19 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.88,10000.0,14.02,23.73,22.76,24.53,1012,,,54,3.13,307,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-19 01:00:00,2023-06-19 01:00:00,104.0,lower_west_manhattan,SW,1,0,6,0.25881904510252074,0.9659258262890683
1687140000,2023-06-19 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.96,10000.0,13.99,22.8,22.19,23.86,1013,,,57,1.79,295,1.79,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-19 02:00:00,2023-06-19 02:00:00,55.0,lower_west_manhattan,SW,2,0,6,0.49999999999999994,0.8660254037844387
1687143600,2023-06-19 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.22,10000.0,14.35,22.09,21.1,23.3,1013,,,61,1.79,302,2.24,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-19 03:00:00,2023-06-19 03:00:00,28.0,lower_west_manhattan,SW,3,0,6,0.7071067811865475,0.7071067811865476
1687147200,2023-06-19 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.01,10000.0,14.15,21.86,20.54,22.9,1014,,,61,2.24,321,3.13,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-19 04:00:00,2023-06-19 04:00:00,19.0,lower_west_manhattan,SW,4,0,6,0.8660254037844386,0.5000000000000001
1687150800,2023-06-19 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,21.29,10000.0,14.21,21.15,19.98,22.34,1014,,,64,2.24,332,3.13,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-19 05:00:00,2023-06-19 05:00:00,47.0,lower_west_manhattan,SW,5,0,6,0.9659258262890683,0.25881904510252074
1687154400,2023-06-19 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.54,10000.0,14.44,20.43,19.91,21.23,1015,,,68,3.13,360,4.47,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-19 06:00:00,2023-06-19 06:00:00,147.0,lower_west_manhattan,SW,6,0,6,1.0,6.123233995736766e-17
1687158000,2023-06-19 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.49,10000.0,14.39,20.37,18.97,21.23,1015,,,68,4.92,352,5.81,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02n,2023-06-19 07:00:00,2023-06-19 07:00:00,222.0,lower_west_manhattan,SW,7,0,6,0.9659258262890683,-0.25881904510252063
1687161600,2023-06-19 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.11,10000.0,14.47,20.0,18.97,20.97,1015,,,70,5.36,5,6.71,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02n,2023-06-19 08:00:00,2023-06-19 08:00:00,455.0,lower_west_manhattan,SW,8,0,6,0.8660254037844387,-0.4999999999999998
1687165200,2023-06-19 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.52,10000.0,13.91,19.36,17.86,20.12,1015,,,70,6.26,53,8.94,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-06-19 09:00:00,2023-06-19 09:00:00,555.0,lower_west_manhattan,SW,9,0,6,0.7071067811865476,-0.7071067811865475
1687168800,2023-06-19 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.08,10000.0,13.7,18.9,17.86,19.97,1016,,,71,5.14,40,,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-19 10:00:00,2023-06-19 10:00:00,673.0,lower_west_manhattan,SW,10,0,6,0.49999999999999994,-0.8660254037844387
1687172400,2023-06-19 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.27,10000.0,14.32,19.16,18.42,20.12,1016,,,73,5.81,51,7.6,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 11:00:00,2023-06-19 11:00:00,836.0,lower_west_manhattan,SW,11,0,6,0.258819045102521,-0.9659258262890682
1687176000,2023-06-19 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.02,10000.0,13.94,19.85,18.97,21.1,1017,,,68,3.13,5,5.36,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 12:00:00,2023-06-19 12:00:00,976.0,lower_west_manhattan,SW,12,0,6,1.2246467991473532e-16,-1.0
1687179600,2023-06-19 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.89,10000.0,14.31,20.76,19.97,22.76,1017,,,66,4.92,5,6.26,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 13:00:00,2023-06-19 13:00:00,1067.0,lower_west_manhattan,SW,13,0,6,-0.2588190451025208,-0.9659258262890683
1687183200,2023-06-19 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.94,10000.0,15.02,22.88,21.97,24.42,1018,,,61,3.6,50,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 14:00:00,2023-06-19 14:00:00,1079.0,lower_west_manhattan,SW,14,0,6,-0.4999999999999997,-0.8660254037844388
1687186800,2023-06-19 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.39,10000.0,15.19,23.35,22.2,25.59,1018,,,60,3.6,50,,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-19 15:00:00,2023-06-19 15:00:00,1160.0,lower_west_manhattan,SW,15,0,6,-0.7071067811865471,-0.7071067811865479
1687190400,2023-06-19 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.24,10000.0,15.99,24.29,22.76,26.23,1018,,,60,3.09,50,,0.12,0.0,0.0,0.0,40,500,Rain,light rain,10d,2023-06-19 16:00:00,2023-06-19 16:00:00,1179.0,lower_west_manhattan,SW,16,0,6,-0.8660254037844384,-0.5000000000000004
1687194000,2023-06-19 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.58,10000.0,16.04,24.63,22.76,26.19,1018,,,59,2.57,100,,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-19 17:00:00,2023-06-19 17:00:00,1266.0,lower_west_manhattan,SW,17,0,6,-0.9659258262890683,-0.25881904510252063
1687197600,2023-06-19 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.54,10000.0,16.01,24.59,22.69,26.23,1017,,,59,3.09,90,,0.12,0.0,0.0,0.0,0,500,Rain,light rain,10d,2023-06-19 18:00:00,2023-06-19 18:00:00,1251.0,lower_west_manhattan,SW,18,0,6,-1.0,-1.8369701987210297e-16
1687201200,2023-06-19 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.17,10000.0,16.33,25.26,23.25,27.19,1017,,,58,5.14,140,7.2,0.34,0.0,0.0,0.0,0,500,Rain,light rain,10d,2023-06-19 19:00:00,2023-06-19 19:00:00,951.0,lower_west_manhattan,SW,19,0,6,-0.9659258262890684,0.2588190451025203
1687204800,2023-06-19 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.74,10000.0,16.53,23.84,22.75,25.65,1017,,,64,5.66,150,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 20:00:00,2023-06-19 20:00:00,763.0,lower_west_manhattan,SW,20,0,6,-0.8660254037844386,0.5000000000000001
1687208400,2023-06-19 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.51,10000.0,16.55,23.61,22.21,25.12,1017,,,65,5.81,136,7.6,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 21:00:00,2023-06-19 21:00:00,530.0,lower_west_manhattan,SW,21,0,6,-0.7071067811865477,0.7071067811865474
1687212000,2023-06-19 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.77,10000.0,16.33,22.85,21.65,24.41,1017,,,67,5.14,150,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-19 22:00:00,2023-06-19 22:00:00,333.0,lower_west_manhattan,SW,22,0,6,-0.5000000000000004,0.8660254037844384
1687215600,2023-06-19 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,21.58,10000.0,15.88,21.62,20.47,23.3,1018,,,70,5.81,137,7.6,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-19 23:00:00,2023-06-19 23:00:00,216.0,lower_west_manhattan,SW,23,0,6,-0.25881904510252157,0.9659258262890681
1687219200,2023-06-20 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.57,10000.0,15.78,20.61,19.42,22.31,1018,,,74,4.92,134,7.15,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-20 00:00:00,2023-06-20 00:00:00,111.0,lower_west_manhattan,SW,0,1,6,0.0,1.0
1687222800,2023-06-20 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.15,10000.0,16.2,20.26,18.88,21.19,1019,,,78,5.36,129,7.6,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-20 01:00:00,2023-06-20 01:00:00,57.0,lower_west_manhattan,SW,1,1,6,0.25881904510252074,0.9659258262890683
1687226400,2023-06-20 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.33,10000.0,16.18,19.46,18.31,20.53,1020,,,82,4.63,50,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-20 02:00:00,2023-06-20 02:00:00,31.0,lower_west_manhattan,SW,2,1,6,0.49999999999999994,0.8660254037844387
1687230000,2023-06-20 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.08,10000.0,16.32,19.24,18.25,20.19,1021,,,84,4.02,137,5.81,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02n,2023-06-20 03:00:00,2023-06-20 03:00:00,13.0,lower_west_manhattan,SW,3,1,6,0.7071067811865475,0.7071067811865476
1687233600,2023-06-20 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.97,10000.0,16.21,19.12,18.25,19.42,1021,,,84,5.36,101,6.71,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-06-20 04:00:00,2023-06-20 04:00:00,23.0,lower_west_manhattan,SW,4,1,6,0.8660254037844386,0.5000000000000001
1687237200,2023-06-20 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.6,10000.0,16.03,18.74,17.69,19.41,1021,,,85,4.12,60,,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-06-20 05:00:00,2023-06-20 05:00:00,98.0,lower_west_manhattan,SW,5,1,6,0.9659258262890683,0.25881904510252074
1687240800,2023-06-20 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.43,10000.0,15.86,18.55,17.77,19.19,1020,,,85,4.63,40,,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-06-20 06:00:00,2023-06-20 06:00:00,284.0,lower_west_manhattan,SW,6,1,6,1.0,6.123233995736766e-17
1687244400,2023-06-20 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.0,10000.0,15.62,18.1,17.2,18.86,1020,,,86,4.63,50,,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02n,2023-06-20 07:00:00,2023-06-20 07:00:00,564.0,lower_west_manhattan,SW,7,1,6,0.9659258262890683,-0.25881904510252063
1687248000,2023-06-20 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.77,10000.0,15.4,17.85,16.65,18.45,1020,,,86,4.12,40,,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-06-20 08:00:00,2023-06-20 08:00:00,1143.0,lower_west_manhattan,SW,8,1,6,0.8660254037844387,-0.4999999999999998
1687251600,2023-06-20 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.64,10000.0,15.09,17.68,17.14,18.45,1021,,,85,4.92,29,5.81,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-06-20 09:00:00,2023-06-20 09:00:00,826.0,lower_west_manhattan,SW,9,1,6,0.7071067811865476,-0.7071067811865475
1687255200,2023-06-20 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.7,10000.0,15.15,17.75,17.14,18.45,1022,,,85,4.63,50,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-20 10:00:00,2023-06-20 10:00:00,560.0,lower_west_manhattan,SW,10,1,6,0.49999999999999994,-0.8660254037844387
